ID,Merchant Name,Target URL,Support Deep Link,Launch Date,,,,,,
69962,PawCrystal Pet Memorial Tribute Gift,http://www.pawcrystal.com,Y,03-17-2023,,,,,,
69967,1MORE,https://usa.1more.com/,Y,03-17-2023,,,,,,
70039,Birkenstock USA,https://www.birkenstock.com/us,Y,03-17-2023,,,,,,
70187,Roborock Official Store Program,http://us.roborock.com,Y,03-17-2023,,,,,,
70193,Naked Wines,http://us.nakedwines.com,Y,03-17-2023,,,,,,
70195,FirstVet,http://www.firstvet.com/us,Y,03-17-2023,,,,,,
70196,Kraken,http://www.kraken.com,Y,03-17-2023,,,,,,
70197,120/Life,https://www.120life.com,Y,03-17-2023,,,,,,
70198,Boody Eco Wear,http://boodywear.com,Y,03-17-2023,,,,,,
70200,Kate Farms,http://katefarms.com,Y,03-17-2023,,,,,,
70201,Acid League,https://www.acidleague.com/,Y,03-17-2023,,,,,,
70203,Uplyft Capital,http://www.uplyftcapital.com/,Y,03-17-2023,,,,,,
70204,Breeze,https://meetbreeze.com,Y,03-17-2023,,,,,,
70215,King Of Handmade,https://kingofhandmade.com/,Y,03-17-2023,,,,,,
70219,Podia,http://podia.com,Y,03-17-2023,,,,,,
70221,Copper Fit,https://copperfitusa.com,Y,03-17-2023,,,,,,
70222,CircuitMess,https://circuitmess.com,Y,03-17-2023,,,,,,
70224,Pillow-Fight.com,https://www.pillow-fight.com,Y,03-17-2023,,,,,,
70230,Dadalogy Bedding Collection,https://www.dadalogy.com,Y,03-17-2023,,,,,,
70232,A-Sha Foods USA,https://ashadrynoodle.com/,Y,03-17-2023,,,,,,
70233,SmartMove,https://www.mysmartmove.com/,Y,03-17-2023,,,,,,
70236,SoloSuit,https://www.solosuit.com/,Y,03-17-2023,,,,,,
70237,Attract dropshippers on Onlihub,https://onlihub.com,Y,03-17-2023,,,,,,
70245,PowerA,http://www.powera.com/,Y,03-17-2023,,,,,,
70246,Wondery,https://www.wonderybrand.com,Y,03-17-2023,,,,,,
70248,Besa Wines,https://drinkbesa.com,Y,03-17-2023,,,,,,
70253,Malta Dynamics,https://maltadynamics.com/,Y,03-17-2023,,,,,,
70254,Achieve Better Connection,https://www.cablecreation.com/,Y,03-17-2023,,,,,,
70255,SurePayroll,https://surepayroll.com,Y,03-17-2023,,,,,,
70264,SexSwing.com,https://sexswing.com,Y,03-17-2023,,,,,,
70266,DaranEner,https://www.daranener.com,Y,03-17-2023,,,,,,
70267,ivee,https://iveeapp.com,Y,03-17-2023,,,,,,
70270,Fit2Run,https://www.fit2run.com,Y,03-17-2023,,,,,,
70272,Sunaofe,https://www.sunaofe.com,Y,03-17-2023,,,,,,
70273,Cycling Frog,http://cyclingfrog.com,Y,03-17-2023,,,,,,
70275,Vuarnet USA,http://us.vuarnet.com/,Y,03-17-2023,,,,,,
70626,Sourse,https://trysourse.com/,Y,03-20-2023,,,,,,
70628,Esana Health,https://esanahealth.com,Y,03-20-2023,,,,,,
70630,We Can Books,https://www.wecanbooks.com/,Y,03-20-2023,,,,,,
70631,Mycroboost,https://mycroboost.com/,Y,03-20-2023,,,,,,
70632,Fetch the Sun,https://www.fetchthesun.com,Y,03-20-2023,,,,,,
70633,LELEMA,https://www.cocktailsale.com,Y,03-20-2023,,,,,,
70634,Logo Infusion Inc,https://www.iambowling.com,Y,03-20-2023,,,,,,
70635,CASIRIS Company,https://store.casiristech.com,Y,03-20-2023,,,,,,
70637,Tozalazz,https://www.tozalazz.com,Y,03-20-2023,,,,,,
70638,Eley Corporation,https://www.eleyhosereels.com,Y,03-20-2023,,,,,,
70639,Sleepline,https://shop.sleepline.com/,Y,03-20-2023,,,,,,
70640,VSL Probiotics,https://vsl3.com/,Y,03-20-2023,,,,,,
70641,Hauslane,https://www.hauslane.com,Y,03-20-2023,,,,,,
70642,TURBRO,https://www.turbro.com/,Y,03-20-2023,,,,,,
70643,Leocé,https://www.leoce.com,Y,03-20-2023,,,,,,
70644,Rebdolls,https://rebdolls.com/,Y,03-20-2023,,,,,,
70645,Microplane USA,https://microplane.com,Y,03-20-2023,,,,,,
70646,Real Estate Bidders,https://www.realestatebidders.com,Y,03-20-2023,,,,,,
70647,NYL Skincare,https://www.nylskincare.com,Y,03-20-2023,,,,,,
70648,Bodyprox,https://www.bodyprox.com/,Y,03-20-2023,,,,,,
70650,WonderSip,https://www.wondersip.com/,Y,03-20-2023,,,,,,
70651,Lulububbles,https://www.lulububbles.com,Y,03-20-2023,,,,,,
70652,Riiid,https://rtest.ai,Y,03-20-2023,,,,,,
70653,Pickytarian,https://pickytarian.com,Y,03-20-2023,,,,,,
70656,STC consulting holdings,https://ordersemaglutideonline.com/,Y,03-20-2023,,,,,,
70657,Shen Zhen Hengsen Micro Sma Te Co.?LTD,https://www.letpot.com,Y,03-20-2023,,,,,,
70659,"Shenzhen Yanghe Hotel Supplies Co., Ltd.",https://lemeya.com,Y,03-20-2023,,,,,,
70660,Ladywell,https://getladywell.com,Y,03-20-2023,,,,,,
70661,Credig LLC,https://crassanduncouth.com,Y,03-20-2023,,,,,,
70662,"Habitual, Inc.",https://habitskin.co,Y,03-20-2023,,,,,,
70679,Office Software,https://officesoftware.shop,Y,03-21-2023,,,,,,
70718,Social Share - AI & BioLink Content Builder,https://socialshare.me/,Y,03-21-2023,,,,,,
70729,YesAsia.com USA,https://www.yesasia.com/us/en/home.html,Y,03-21-2023,,,,,,
70754,Secret Flight Club CA,https://secretflightclub.com/canada/,Y,03-21-2023,,,,,,
70755,Secret Flight Club US,https://secretflightclub.com/usa/,Y,03-21-2023,,,,,,
70817,Iguanasport Global,http://www.iguanasport.com/,Y,03-21-2023,,,,,,
70830,Relxnow CA,https://ca.relxnow.com/,Y,03-21-2023,,,,,,
70859,Puliwear Global,http://www.puliwear.com/,Y,03-21-2023,,,,,,
70890,Puma US,https://us.puma.com/en/us/home,Y,03-22-2023,,,,,,
70911,Becker Professional Education,https://www.becker.com/cpa-review/cpa-courses-ps,Y,03-23-2023,,,,,,
70914,Strap on Me US,https://strap-on-me.us/,Y,03-27-2023,,,,,,
70945,Tiktok for Business US,http://tiktok.com/business/en-us,Y,03-27-2023,,,,,,
70953,Stessa,https://www.stessa.com/,Y,03-27-2023,,,,,,
70956,Monarch Money,https://www.monarchmoney.com/,Y,03-27-2023,,,,,,
70962,stadium_goods_uk,https://www.stadiumgoods.com/en-gb/,Y,03-27-2023,,,,,,
70963,stadium_goods_korea,https://int.stadiumgoods.com/en-kr/,Y,03-27-2023,,,,,,
70965,stadium_goods_singapore,https://int.stadiumgoods.com/en-sg/,Y,03-27-2023,,,,,,
70966,stadium_goods_japan,https://int.stadiumgoods.com/en-jp/,Y,03-27-2023,,,,,,
70967,stadium_goods_hong_kong,https://int.stadiumgoods.com/en-hk/,Y,03-27-2023,,,,,,
70970,stadium_goods_china,https://int.stadiumgoods.com/zh-cn/,Y,03-27-2023,,,,,,
70971,stadium_goods_us,https://www.stadiumgoods.com/en-us/,Y,03-27-2023,,,,,,
70973,Latest Bedding,http://www.latestbedding.com,Y,03-27-2023,,,,,,
70974,Roman USA,http://www.shoproman.com,Y,03-27-2023,,,,,,
70976,Solace Mattress,https://solacemattress.com,Y,03-27-2023,,,,,,
70977,Rockets of Awesome,https://www.rocketsofawesome.com,Y,03-27-2023,,,,,,
70979,Mindbloom,http://www.mindbloom.com/,Y,03-27-2023,,,,,,
70981,Klockitgolf,https://klockitgolf.com/?variant=41280078086344,Y,03-27-2023,,,,,,
70984,zozofit,https://zozofit.com,Y,03-27-2023,,,,,,
70990,Body Restore,https://bodyrestore.co,Y,03-27-2023,,,,,,
70993,Onda Wellness,https://www.ondawellness.com,Y,03-27-2023,,,,,,
70995,Minor History,https://www.minorhistory.com,Y,03-27-2023,,,,,,
70997,Falko Tactical,http://www.falkotactical.com,Y,03-27-2023,,,,,,
70998,Mysterium VPN,https://www.mysteriumvpn.com,Y,03-27-2023,,,,,,
70999,Ordo,http://ordolife.com,Y,03-27-2023,,,,,,
71000,Viper Helmet,https://www.viperhelmet.com,Y,03-27-2023,,,,,,
71001,Hem Healer,https://hemhealer.com,Y,03-27-2023,,,,,,
71002,FloorFound,https://floorfound.store,Y,03-27-2023,,,,,,
71003,Radiantly You - Pure.Clean.Natural.,https://pure-clean-natural.com,Y,03-27-2023,,,,,,
71005,Wicked Roots Hair Extensions,https://wickedrootshair.com,Y,03-27-2023,,,,,,
71006,HALEYS Beauty,https://haleysbeauty.com,Y,03-27-2023,,,,,,
71007,Design A Stone,https://designastone.com,Y,03-27-2023,,,,,,
71008,ShutTheBoxGame,https://shuttheboxgame.com,Y,03-27-2023,,,,,,
71009,Laaveen,http://www.laaveen.com,Y,03-27-2023,,,,,,
71010,Lazenne,http://lazenne.com,Y,03-27-2023,,,,,,
71011,Blass Beauty,https://www.blassbeauty.com,Y,03-27-2023,,,,,,
71012,ELLA PALM,https://www.ellapalm.com,Y,03-27-2023,,,,,,
71013,ZAYAH,https://shopzayah.com,Y,03-27-2023,,,,,,
71014,How Many? Chrome Extension,https://howmanyextension.com,Y,03-27-2023,,,,,,
71015,Wittsy Glassware & Gifts,https://wittsyglassware.com,Y,03-27-2023,,,,,,
71272,PrincessPolly,https://us.princesspolly.com,Y,03-31-2023,,,,,,
71720,Hilton Hotels & Resorts,https://hilton.com,Y,04-04-2023,,,,,,
25549,EVEAGE (US),https://www.eveagetool.com/,Y,06-08-2022,,,,,,
8609,Redbubble,https://www.redbubble.com/,Y,05-13-2021,,,,,,
13340,Underground Printing,https://www.undergroundshirts.com,Y,07-07-2021,,,,,,
15511,Primally Pure,https://www.primallypure.com,Y,08-09-2021,,,,,,
16597,TOMS Europe,https://www.shoptoms.de/,Y,09-24-2021,,,,,,
15377,LilySilk,https://www.lilysilk.com,Y,08-09-2021,,,,,,
4850,Zeelool,https://www.zeelool.com/,Y,08-13-2020,,,,,,
7266,Alamy,https://www.alamy.com,Y,11-13-2020,,,,,,
8822,Decocrated,https://www.decocrated.com,Y,06-01-2021,,,,,,
9439,Vevor,https://www.vevor.com,Y,06-01-2021,,,,,,
20324,Itead WW,https://www.itead.cc/,Y,02-28-2022,,,,,,
2342,Steve Madden,https://www.stevemadden.com,Y,09-21-2015,,,,,,
7563,FitFlop US,http://www.fitflop.com/,Y,02-19-2021,,,,,,
23893,Dyson Canada Limited,http://www.dysoncanada.ca,Y,04-29-2022,,,,,,
46427,Nom Nom,http://www.nomnomnow.com,Y,11-03-2022,,,,,,
3052,Maidenform,http://maidenform.com/,Y,03-20-2019,,,,,,
3359,The Body Shop US,http://www.thebodyshop.com/en-us/,Y,09-21-2015,,,,,,
11468,Overnight Glasses,https://www.overnightglasses.com,Y,07-01-2021,,,,,,
11715,ESR,https://www.esrgear.com,Y,07-01-2021,,,,,,
28465,Luvme Hair,https://shop.luvmehair.com,Y,07-26-2022,,,,,,
16190,Cleanblend (US),https://cleanblend.com/,Y,09-23-2021,,,,,,
16629,The Collagen Co.,https://www.thecollagen.co/,Y,09-24-2021,,,,,,
27867,Sprout Living,https://www.sproutliving.com,Y,07-05-2022,,,,,,
68364,Wise Cars (US),https://www.wisecars.com/,Y,03-03-2023,,,,,,
8067,vapor.com,https://www.vapor.com/,Y,04-19-2021,,,,,,
20458,Judy Prep Inc.,https://judy.co/,Y,03-07-2022,,,,,,
20502,QuietKat,https://quietkat.com/,Y,03-07-2022,,,,,,
28184,HansonEllis,https://www.hansonellis.com,N,07-06-2022,,,,,,
31659,Pladra,https://pladra.com/,N,09-11-2022,,,,,,
31663,Eposeidon Outdoor Adventure Inc.,https://kastking.com,N,09-11-2022,,,,,,
8785,Cocofloss,https://cocofloss.com/,Y,06-01-2021,,,,,,
8995,JustFashionNow,https://justfashionnow.com,Y,06-01-2021,,,,,,
13320,Online Fabric Store,https://www.onlinefabricstore.com/,Y,07-07-2021,,,,,,
57779,Barstool Sports,https://store.barstoolsports.com/,N,11-04-2022,,,,,,
11530,AliveCor,https://store.alivecor.com,Y,07-01-2021,,,,,,
24748,TEREN,https://terendesigns.com/,Y,05-23-2022,,,,,,
27913,BrainPOP,https://www.brainpop.com/,Y,07-05-2022,,,,,,
44456,Ultimate Creations InfiniteAloe Inc,https://infinitealoe.com/,Y,11-03-2022,,,,,,
19570,Three Dots,https://www.threedots.com/,Y,01-27-2022,,,,,,
3860,Nautica,https://www.nautica.com,Y,09-21-2015,,,,,,
12172,Revgear,https://www.revgear.com,Y,07-01-2021,,,,,,
12581,beetlesgelpolish,https://www.beetlesgel.com/,Y,07-05-2021,,,,,,
33094,Cutting Edge Firewood,https://www.cuttingedgefirewood.com,Y,09-20-2022,,,,,,
3445,YLANG23,http://www.ylang23.com,Y,09-21-2015,,,,,,
28318,webcom ventures LLC,https://crazyneon.com,Y,07-26-2022,,,,,,
178,Stubhub NORAM,https://www.stubhub.com/,Y,07-09-2018,,,,,,
13331,Lazarus Naturals,http://www.lazarusnaturals.com,Y,07-07-2021,,,,,,
8556,BedInABox,https://bedinabox.com,Y,05-06-2021,,,,,,
11177,Equilibria Inc.,https://www.myeq.com,Y,07-01-2021,,,,,,
13456,Lycamobile US,https://www.lycamobile.us/en/,Y,07-12-2021,,,,,,
16576,Natural Health Practice,https://www.naturalhealthpractice.com/,Y,09-24-2021,,,,,,
19630,"Hims, Inc.",https://www.forhims.com/,Y,02-18-2022,,,,,,
2771,Parfums Christian Dior,https://www.dior.com/,Y,11-01-2019,,,,,,
7412,Giant Food,http://giantfood.com,Y,01-14-2021,,,,,,
7515,McAfee Consumer,http://home.mcafee.com/,Y,01-14-2021,,,,,,
9868,OKA US,https://www.oka.com/,Y,06-02-2021,,,,,,
12755,FlexiSpot,https://flexispot.com,Y,07-05-2021,,,,,,
28314,Collective Retreats,https://collectiveretreats.com,Y,07-26-2022,,,,,,
18337,ThriftBooks,https://www.thriftbooks.com,Y,12-01-2021,,,,,,
23986,NutraChamps,https://www.nutrachamps.com,Y,05-09-2022,,,,,,
56115,Hydrow,https://hydrow.com/,N,11-04-2022,,,,,,
12246,1-800 CONTACTS,http://www.1800contacts.com/,Y,07-05-2021,,,,,,
24013,Day One,https://www.drinkdayone.com/,Y,05-09-2022,,,,,,
23845,JTV Jewelry,https://www.jtv.com/,Y,04-29-2022,,,,,,
37973,Nudestix,https://www.nudestix.com/,Y,10-10-2022,,,,,,
12409,Stix Golf,https://stix.golf/,Y,07-05-2021,,,,,,
9735,Simple Canvas Prints,https://www.simplecanvasprints.com/,Y,06-02-2021,,,,,,
2453,Melinda Maria,https://melindamaria.com/,Y,01-18-2019,,,,,,
11259,Sunber Hair,https://www.sunberhair.com/,Y,07-01-2021,,,,,,
17044,Elvie Affiliate US,https://www.elvie.com/,Y,10-26-2021,,,,,,
26244,Cloud Paper,https://cloudpaper.co/,Y,06-14-2022,,,,,,
33085,Supermarket Italy,https://supermarketitaly.com,Y,09-20-2022,,,,,,
68388,Discount Lots,https://discountlots.com/,Y,03-13-2023,,,,,,
16417,Archiproducts US,https://www.archiproducts.com/en,Y,09-24-2021,,,,,,
2869,"GameStop, Inc.",https://www.gamestop.com,Y,11-15-2018,,,,,,
3901,Rue La La,https://www.ruelala.com,Y,11-10-2015,,,,,,
4329,lookfantastic US & Canada,https://us.lookfantastic.com/,Y,06-24-2020,,,,,,
8652,500 LEVEL,https://www.500level.com,Y,06-01-2021,,,,,,
23533,Honed,https://www.livehoned.com,Y,04-27-2022,,,,,,
68389,Elder Flower,https://shopelderflower.com/,Y,03-13-2023,,,,,,
8828,Delilah Home LLC,https://delilahhome.com/,Y,06-01-2021,,,,,,
2402,Eric Javits,https://ericjavits.com,Y,08-28-2019,,,,,,
19804,Lole Life,https://www.lolelife.com/,Y,02-24-2022,,,,,,
11923,I.E. Green Tea (Amica Tea LLC),https://iegreentea.com,Y,07-01-2021,,,,,,
7991,Ollie Pets,https://www.myollie.com/,Y,04-08-2021,,,,,,
58349,Benzinga,https://pro.benzinga.com,Y,11-04-2022,,,,,,
38204,Moso Natural,https://www.mosonatural.com,Y,10-10-2022,,,,,,
62625,Credit Glory LLC,https://www.creditglory.com/lp,Y,02-03-2023,,,,,,
67549,Revenued,https://www.revenued.com,Y,02-21-2023,,,,,,
14137,Wholesale21 WW,https://www.wholesale21.com/,Y,07-16-2021,,,,,,
68368,Reibii,https://reibii.com/,Y,03-06-2023,,,,,,
9090,MUD\WTR,https://mudwtr.com/,Y,06-01-2021,,,,,,
15517,ScanMyPhotos.com,https://www.scanmyphotos.com,Y,08-09-2021,,,,,,
67562,Brook Furniture Rental,https://www.bfr.com/,Y,02-21-2023,,,,,,
68363,Lilipretty,https://lilipretty.com/,Y,03-03-2023,,,,,,
4949,Rocket Dollar,http://www.rocketdollar.com,Y,08-13-2020,,,,,,
68351,Tinacustom,https://tinacustom.com/,Y,03-02-2023,,,,,,
68352,Que Shebley,https://shopqbyqs.com/,Y,03-02-2023,,,,,,
68353,Better Air,https://betterairus.com/,Y,03-02-2023,,,,,,
68354,BluBlocker,https://www.blublocker.com/,Y,03-02-2023,,,,,,
68349,The Curiosity Box,https://www.curiositybox.com/,Y,03-01-2023,,,,,,
2891,Golf Avenue,https://www.golfavenue.com,Y,12-05-2018,,,,,,
18884,Zaful US,http://www.zaful.com,Y,12-22-2021,,,,,,
1489,1-800Lighting,https://www.1800lighting.com/,Y,08-13-2019,,,,,,
5927,1-800-PetMeds,https://www.1800petmeds.com/,Y,10-18-2020,,,,,,
6857,FlixBus US,https://www.flixbus.com/,Y,10-21-2020,,,,,,
11865,Bestvibe,https://www.bestvibe.com,Y,07-01-2021,,,,,,
55299,OGLmove,https://oglmove.com/,Y,11-04-2022,,,,,,
17465,JSHealth US,http://us.jshealthvitamins.com,Y,11-11-2021,,,,,,
2302,Walmart US,https://www.walmart.com/,Y,10-14-2015,,,,,,
9103,MaxBone.com,https://Max-Bone.com,Y,06-01-2021,,,,,,
2636,Belstaff,http://www.belstaff.com/,Y,11-13-2018,,,,,,
52512,Blue Bottle Coffee Books/Media Food & Drinks Home,http://www.bluebottlecoffee.com,Y,11-03-2022,,,,,,
68311,Lepow,https://ilepow.com/,Y,02-22-2023,,,,,,
68310,Fancyarn,https://fancyarnfurniture.com/,Y,02-22-2023,,,,,,
26029,The Skin Deep (US),https://shop.theskindeep.com,Y,06-14-2022,,,,,,
63126,BodyFlow Hydration,https://www.bodyflowhydration.com/,Y,02-17-2023,,,,,,
18997,GiftsForYouNow.com,http://www.giftsforyounow.com,Y,01-13-2022,,,,,,
4325,Buildium,https://www.buildium.com/,Y,06-24-2020,,,,,,
26217,ThisIsJ,https://thisisj.com/,Y,06-14-2022,,,,,,
63267,Three Sixty Six,http://www.threesixty6.com/,Y,02-17-2023,,,,,,
63122,Grillkilt,https://www.grillkilt.com/,Y,02-16-2023,,,,,,
63120,Annie Selke,https://annieselke.com/,Y,02-16-2023,,,,,,
3822,Kole Imports,https://www.koleimports.com,Y,09-06-2019,,,,,,
3876,Park Sleep Fly,https://www.parksleepfly.com,Y,07-05-2018,,,,,,
19814,Lole Life EU,https://www.lolelife.com/en-eu,Y,02-24-2022,,,,,,
63114,GSTQ (US),https://gstq.com/,Y,02-16-2023,,,,,,
12201,AndaSeat,https://www.andaseat.com,Y,07-01-2021,,,,,,
7774,Rakuten Global Express,https://globalexpress.rakuten.co.jp/,Y,03-05-2021,,,,,,
28257,Fresh Wave,https://www.freshwaveworks.com/,Y,07-18-2022,,,,,,
7811,Setapp,https://setapp.com/,Y,03-10-2021,,,,,,
18292,Constant Contact,https://www.constantcontact.com/,Y,12-01-2021,,,,,,
26300,Soulight,https://soulight.com/,Y,06-14-2022,,,,,,
3552,GoCity,https://gocity.com/,Y,06-06-2019,,,,,,
62992,Samsung US,https://www.samsung.com/us/,Y,02-10-2023,,,,,,
62993,Samsung B2B US,https://www.samsung.com/us/business/,Y,02-10-2023,,,,,,
13345,1Sansome,https://1sansome.com/,Y,07-07-2021,,,,,,
5451,Frank And Oak,http://www.frankandoak.com,Y,09-27-2020,,,,,,
5926,The Sharper Image,http://www.sharperimage.com/,Y,10-18-2020,,,,,,
4910,Doughnut (US),https://doughnutofficial.com/usa/,Y,08-13-2020,,,,,,
12204,Genius Gourmet Inc.,https://www.geniusgourmet.com,Y,07-01-2021,,,,,,
17730,AcmeJoy US and CA,https://acmejoy.com/,Y,11-17-2021,,,,,,
30150,Tropeaka,https://tropeaka.com/,Y,08-08-2022,,,,,,
36479,VICI Collection,https://www.vicicollection.com/,Y,10-04-2022,,,,,,
9586,Hunter US and CA,http://us.hunterboots.com/,Y,06-02-2021,,,,,,
13410,E-WIN (US),https://www.ewinracing.com/,Y,07-12-2021,,,,,,
8496,Silver Jeans Co,http://www.silverjeans.com,Y,05-06-2021,,,,,,
8631,Bev,https://drinkbev.com/,Y,05-24-2021,,,,,,
39219,Evaless,https://evaless.com/,Y,10-24-2022,,,,,,
8531,Going,https://www.going.com/,Y,05-06-2021,,,,,,
24461,Smilecarehealth,https://www.smilecarehealth.com/,Y,05-23-2022,,,,,,
57703,ONDO,https://ondo.com/,Y,11-04-2022,,,,,,
28607,Blair,https://blair.com/,Y,07-29-2022,,,,,,
11838,Smilyn Wellness,https://smilynwellness.com,Y,07-01-2021,,,,,,
27856,Papaya,https://www.papayareusables.com,Y,07-05-2022,,,,,,
16804,Boujee Hippie,https://www.boujeehippie.co,Y,09-26-2021,,,,,,
30302,Popilush,https://www.popilush.com/,Y,08-10-2022,,,,,,
10930,Shapellx,https://www.shapellx.com/,Y,07-01-2021,,,,,,
24467,EZ Melts,https://www.ezmelts.com,Y,05-23-2022,,,,,,
28250,Vivoo,https://vivoo.io,Y,07-18-2022,,,,,,
5050,Craghoppers US,https://www.craghoppers.com/us/,Y,08-13-2020,,,,,,
12382,Objective Wellness,http://www.objectivewellness.com,Y,07-05-2021,,,,,,
8567,DreamController,https://dreamcontroller.com/,Y,05-06-2021,,,,,,
1585,Carhartt,https://www.carhartt.com,Y,12-19-2018,,,,,,
2550,ECCO,https://us.ecco.com/,Y,11-23-2016,,,,,,
6625,Sachin & Babi,http://www.sachinandbabi.com,Y,10-20-2020,,,,,,
12345,Soothe,http://soothe.com,Y,07-05-2021,,,,,,
25228,Invity Pte Ltd,https://www.myinvity.com,Y,06-08-2022,,,,,,
9573,Angara.com,https://www.angara.com,Y,06-02-2021,,,,,,
26013,Oscar Deen (US),https://www.oscardeen.com/,Y,06-14-2022,,,,,,
29137,Beginning Boutique US,https://beginningboutique.com,Y,07-29-2022,,,,,,
3238,Revolution Beauty US,https://www.revolutionbeauty.com,Y,08-20-2018,,,,,,
272,Mio Skincare (US),https://www.mioskincare.com/,Y,10-24-2016,,,,,,
350,ESPA Skincare (US),https://us.espaskincare.com/,Y,09-18-2019,,,,,,
6602,Eyeko (US),https://www.eyeko.com/,Y,10-20-2020,,,,,,
10313,PerriconeMD US,https://www.perriconemd.com/,Y,06-08-2021,,,,,,
10546,Illamasqua US,https://us.illamasqua.com/,Y,06-08-2021,,,,,,
18390,Ameliorate US,https://us.ameliorate.com,Y,12-21-2021,,,,,,
5174,Grow Gorgeous (US),https://www.growgorgeous.com/,Y,08-13-2020,,,,,,
26101,MamaMio (US),https://us.mamamio.com,Y,06-14-2022,,,,,,
15232,Luna Bronze,https://lunabronzetanning.com,Y,08-09-2021,,,,,,
16333,Jolt,https://www.jolt.co.uk/,Y,09-24-2021,,,,,,
17461,Kodak Photo Printer Affiliate Program,https://shop.kodakphotoprinter.com,Y,11-11-2021,,,,,,
23873,Maryland Square,http://www.marylandsquare.com/,Y,04-29-2022,,,,,,
26225,Pacifica Beauty,https://www.pacificabeauty.com/,Y,06-14-2022,,,,,,
8334,P.volve,http://www.pvolve.com,Y,04-26-2021,,,,,,
8292,Watches2U,http://www.watches2u.com,Y,04-20-2021,,,,,,
3007,Leanin Tree,http://www.leanintree.com,Y,11-16-2018,,,,,,
19771,Steals,https://www.steals.com,Y,02-24-2022,,,,,,
29495,Chantelle Lingerie,http://www.us.chantelle.com/,Y,07-29-2022,,,,,,
59264,ScentAir,https://scentair.com/,Y,12-21-2022,,,,,,
5933,onehanesplace.com (Hanesbrands Inc.),http://www.onehanesplace.com,Y,10-18-2020,,,,,,
58734,Gameboard,https://lastgameboard.com/,Y,11-16-2022,,,,,,
7927,Chicme,https://www.chicme.com/,Y,04-02-2021,,,,,,
26615,Merry People - US,http://merrypeople.com/,Y,06-28-2022,,,,,,
28278,Cider,https://shop.shopcider.com,Y,07-26-2022,,,,,,
2438,L'AGENCE,http://lagence.com/,Y,11-15-2018,,,,,,
2903,Hanes.com,http://www.hanes.com,Y,09-21-2015,,,,,,
4008,Petite Studio NYC,https://www.petitestudionyc.com/,Y,10-31-2018,,,,,,
2701,Champion.com (Hanesbrands Inc.),https://www.champion.com,Y,01-22-2017,,,,,,
23434,Zoey Sleep,https://zoeysleep.com,Y,04-27-2022,,,,,,
8527,Harmony CBD,https://palmettoharmony.com/,Y,05-06-2021,,,,,,
15141,Blendtopia,https://www.blendtopia.com/,Y,08-09-2021,,,,,,
7335,Ultimate Ears - US & Canada,https://www.ultimateears.com/en-us/,Y,11-24-2020,,,,,,
1902,OYO Rooms - US,https://www.oyorooms.com/us/,N,11-14-2019,,,,,,
56787,Drops CBD,https://getdropscbd.com/,N,11-04-2022,,,,,,
3204,Pink Queen,https://www.PinkQueen.com,Y,12-06-2018,,,,,,
4806,Really Good Stuff,http://www.reallygoodstuff.com,Y,08-13-2020,,,,,,
7493,Lora DiCarlo,http://loradicarlo.com,Y,01-14-2021,,,,,,
11188,vova,https://www.vova.com/,Y,07-01-2021,,,,,,
17069,LuxeDH,https://www.LuxeDH.com,Y,10-26-2021,,,,,,
32715,American Signature Furniture,https://www.americansignaturefurniture.com/,Y,09-14-2022,,,,,,
26116,Jones Bootmaker US,https://us.jonesbootmaker.com/,Y,06-14-2022,,,,,,
7765,Dr Berg,https://shop.drberg.com/,Y,03-05-2021,,,,,,
23924,LEMONKIND,https://drinklemonkind.com/,Y,04-29-2022,,,,,,
17493,All33,https://all33.com,Y,11-11-2021,,,,,,
23451,Kaiweets,https://kaiweets.com,Y,04-27-2022,,,,,,
8184,Pure Spectrum CBD,http://www.purespectrumcbd.com,Y,04-19-2021,,,,,,
47871,Straight Talk,http://www.straighttalk.com,Y,11-03-2022,,,,,,
25708,Piano Luigi,https://pianoluigi.com/,Y,06-08-2022,,,,,,
11570,GlocalMe,https://www.glocalme.com/us,Y,07-01-2021,,,,,,
14951,Mia Belle Baby,https://www.miabellebaby.com/,Y,08-09-2021,,,,,,
8374,SpineAlign®,http://www.spinealign.com,Y,04-26-2021,,,,,,
15051,Craftsy,https://www.craftsy.com/,Y,08-09-2021,,,,,,
15416,eGifter,https://www.egifter.com,Y,08-09-2021,,,,,,
16287,FreshDirect,https://www.freshdirect.com/index.jsp,Y,09-24-2021,,,,,,
30428,Dr. Kerklaan Therapeutics,http://drkerklaan.com,Y,08-18-2022,,,,,,
2121,Woodwind & Brasswind,https://www.wwbw.com/,Y,08-26-2019,,,,,,
23829,The Westside,https://thewestsideshop.com/,Y,04-28-2022,,,,,,
58726,"Raney's, Inc.",http://raneystruckparts.com,Y,11-16-2022,,,,,,
2704,Charles & Colvard,https://www.charlesandcolvard.com/,Y,11-14-2018,,,,,,
16241,The Supplies Shop,https://www.suppliesshops.com,Y,09-23-2021,,,,,,
21933,Bump Boxes,https://bumpboxes.com,Y,03-23-2022,,,,,,
2481,Ross & Snow,https://ross-snow.com/,Y,09-19-2018,,,,,,
16875,BGASC - Buy Gold And Silver Coins,http://www.bgasc.com,Y,09-26-2021,,,,,,
17478,Amphy,https://www.amphy.com/,Y,11-11-2021,,,,,,
3423,Vous Vitamin,https://www.vousvitamin.com/,Y,08-28-2019,,,,,,
